index,date,iso_code,total_vacc
10397,2021-12-13,LIE,6693416.404466867
10398,2021-12-14,LIE,6704308.544748187
10399,2021-12-15,LIE,6714990.245795608
10400,2021-12-16,LIE,6725464.980203748
10401,2021-12-17,LIE,6735734.137010455
10402,2021-12-18,LIE,6745801.883329272
10403,2021-12-19,LIE,6755671.691754818
10404,2021-12-20,LIE,6765345.6458438635
10405,2021-12-21,LIE,6774827.912709951
10406,2021-12-22,LIE,6784119.881390929
10407,2021-12-23,LIE,6793225.7190003395
10408,2021-12-24,LIE,6802148.898132801
10409,2021-12-25,LIE,6810891.502345085
10410,2021-12-26,LIE,6819457.004231811
10411,2021-12-27,LIE,6827848.181868672
10412,2021-12-28,LIE,6836067.813331366
10413,2021-12-29,LIE,6844118.676695585
10414,2021-12-30,LIE,6852004.24455595
10415,2021-12-31,LIE,6859727.294988155
10416,2022-01-01,LIE,6867289.911548972
10417,2022-01-02,LIE,6874695.566833019
10418,2022-01-03,LIE,6881947.038915992
10419,2022-01-04,LIE,6889045.716835737
10420,2022-01-05,LIE,6895997.851262569
10421,2022-01-06,LIE,6902802.053158641
10422,2022-01-07,LIE,6909463.184156418
10423,2022-01-08,LIE,6915984.022331595
10424,2022-01-09,LIE,6922365.262203097
10425,2022-01-10,LIE,6928611.76540339
10426,2022-01-11,LIE,6934724.920970321
10427,2022-01-12,LIE,6940707.506979585
10428,2022-01-13,LIE,6946562.301506877
10429,2022-01-14,LIE,6952290.693590045
10430,2022-01-15,LIE,6957896.155823708
10431,2022-01-16,LIE,6963380.771764636
10432,2022-01-17,LIE,6968745.930450678
10433,2022-01-18,LIE,6973995.798995376
10434,2022-01-19,LIE,6979131.071917653
10435,2022-01-20,LIE,6984155.221812129
10436,2022-01-21,LIE,6989068.248678803
10437,2022-01-22,LIE,6993875.708669066
10438,2022-01-23,LIE,6998576.907263994
10439,2022-01-24,LIE,7003175.317058206
10440,2021-10-27,LTU,5924824.2594127655
10441,2021-10-28,LTU,5937110.993692994
10442,2021-10-29,LTU,5954288.530234337
10443,2021-10-30,LTU,5973855.211873412
10444,2021-10-31,LTU,5994676.194688797
10445,2021-11-01,LTU,6016084.045994759
10446,2021-11-02,LTU,6037688.446156144
10447,2021-11-03,LTU,6059265.760079503
10448,2021-11-04,LTU,6080684.723688245
10449,2021-11-05,LTU,6101872.412495375
10450,2021-11-06,LTU,6122789.238922238
10451,2021-11-07,LTU,6143412.9783632755
10452,2021-11-08,LTU,6163732.518515706
10453,2021-11-09,LTU,6183740.219671369
10454,2021-11-10,LTU,6203435.387311339
10455,2021-11-11,LTU,6222814.548841
10456,2021-11-12,LTU,6241878.398779273
10457,2021-11-13,LTU,6260629.020682931
10458,2021-11-14,LTU,6279067.109070897
10459,2021-11-15,LTU,6297195.442018867
10460,2021-11-16,LTU,6315018.186640382
10461,2021-11-17,LTU,6332625.630395532
10462,2021-11-18,LTU,6349942.76524055
10463,2021-11-19,LTU,6366973.063770056
10464,2021-11-20,LTU,6383719.998578668
10465,2021-11-21,LTU,6400186.347742081
10466,2021-11-22,LTU,6416375.583854914
10467,2021-11-23,LTU,6432291.1795117855
10468,2021-11-24,LTU,6447935.218269467
10469,2021-11-25,LTU,6463310.478203654
10470,2021-11-26,LTU,6478419.737390041
10471,2021-11-27,LTU,6493265.0793854
10472,2021-11-28,LTU,6507851.365822196
10473,2021-11-29,LTU,6522179.291219354
10474,2021-11-30,LTU,6536252.328171492
10475,2021-12-01,LTU,6550073.949273229
10476,2021-12-02,LTU,6563646.238081336
10477,2021-12-03,LTU,6576971.972671509
10478,2021-12-04,LTU,6590055.3201572895
10479,2021-12-05,LTU,6602897.669576526
10480,2021-12-06,LTU,6615501.799004912
10481,2021-12-07,LTU,6627873.26459384
10482,2021-12-08,LTU,6640012.760862231
10483,2021-12-09,LTU,6651923.760404706
10484,2021-12-10,LTU,6663610.430334806
10485,2021-12-11,LTU,6675074.854209304
10486,2021-12-12,LTU,6686319.1155849695
10487,2021-12-13,LTU,6697349.465132117
10488,2021-12-14,LTU,6708165.902850747
10489,2021-12-15,LTU,6718773.290373325
10490,2021-12-16,LTU,6729173.0167376995
10491,2021-12-17,LTU,6739369.249057412
10492,2021-12-18,LTU,6749366.154446006
10493,2021-12-19,LTU,6759165.121941328
10494,2021-12-20,LTU,6768770.318656921
10495,2021-12-21,LTU,6778183.133630633
10496,2021-12-22,LTU,6787409.123013854
10497,2021-12-23,LTU,6796448.981325507
10498,2021-12-24,LTU,6805307.570198059
10499,2021-12-25,LTU,6813986.278669357
10500,2021-12-26,LTU,6822488.579334021
10501,2021-12-27,LTU,6830817.944786668
10502,2021-12-28,LTU,6838976.45858407
10503,2021-12-29,LTU,6846967.593320847
10504,2021-12-30,LTU,6854794.127072692
10505,2021-12-31,LTU,6862459.532434225
10506,2022-01-01,LTU,6869965.198443294
10507,2022-01-02,LTU,6877315.29221344
10508,2022-01-03,LTU,6884512.591820359
10509,2022-01-04,LTU,6891557.791782975
10510,2022-01-05,LTU,6898456.448252678
10511,2022-01-06,LTU,6905208.561229467
10512,2022-01-07,LTU,6911819.686864734
10513,2022-01-08,LTU,6918289.825158477
10514,2022-01-09,LTU,6924623.143224239
10515,2022-01-10,LTU,6930821.7246187925
10516,2022-01-11,LTU,6936887.652898908
10517,2022-01-12,LTU,6942823.70614028
10518,2022-01-13,LTU,6948633.356937528
10519,2022-01-14,LTU,6954316.605290651
10520,2022-01-15,LTU,6959878.312832117
10521,2022-01-16,LTU,6965319.868599772
10522,2022-01-17,LTU,6970644.0506693125
10523,2022-01-18,LTU,6975852.942597508
10524,2022-01-19,LTU,6980947.238903284
10525,2022-01-20,LTU,6985931.106700182
10526,2022-01-21,LTU,6990807.324063897
10527,2022-01-22,LTU,6995575.89099443
10528,2022-01-23,LTU,7000238.891048551
10529,2022-01-24,LTU,7004801.88037765
10530,2021-10-27,LUX,5940261.331531167
10531,2021-10-28,LUX,5951131.94172585
10532,2021-10-29,LUX,5967492.029493928
10533,2021-10-30,LUX,5986526.01511848
10534,2021-10-31,LUX,6006979.597423196
10535,2021-11-01,LUX,6028114.50279212
10536,2021-11-02,LUX,6049500.129492521
10537,2021-11-03,LUX,6070886.450711846
10538,2021-11-04,LUX,6092131.784589648
10539,2021-11-05,LUX,6113154.872411847
10540,2021-11-06,LUX,6133910.570448399
10541,2021-11-07,LUX,6154374.570536971
10542,2021-11-08,LUX,6174535.065855861
10543,2021-11-09,LUX,6194383.722177982
10544,2021-11-10,LUX,6213919.150465488
10545,2021-11-11,LUX,6233141.350718379
10546,2021-11-12,LUX,6252050.322936654
10547,2021-11-13,LUX,6270647.456158161
10548,2021-11-14,LUX,6288935.528458595
10549,2021-11-15,LUX,6306905.511091948
10550,2021-11-16,LUX,6324559.487614989
10551,2021-11-17,LUX,6342013.442687988
10552,2021-11-18,LUX,6359177.78336978
10553,2021-11-19,LUX,6376057.3712928295
10554,2021-11-20,LUX,6392653.595494986
10555,2021-11-21,LUX,6408971.317608714
10556,2021-11-22,LUX,6425012.621190786
10557,2021-11-23,LUX,6440780.978835821
10558,2021-11-24,LUX,6456279.1686195135
10559,2021-11-25,LUX,6471510.663136482
10560,2021-11-26,LUX,6486477.545943499
10561,2021-11-27,LUX,6501182.595116258
10562,2021-11-28,LUX,6515628.588730454
10563,2021-11-29,LUX,6529818.304861784
10564,2021-11-30,LUX,6543755.216104865
10565,2021-12-01,LUX,6557441.406016469
10566,2021-12-02,LUX,6570879.652672291
10567,2021-12-03,LUX,6584074.123185873
10568,2021-12-04,LUX,6597026.206595063
10569,2021-12-05,LUX,6609740.764532328
10570,2021-12-06,LUX,6622218.49151659
10571,2021-12-07,LUX,6634463.554661393
10572,2021-12-08,LUX,6646479.426561356
10573,2021-12-09,LUX,6658268.885292172
10574,2021-12-10,LUX,6669834.708929539
10575,2021-12-11,LUX,6681180.370068073
10576,2021-12-12,LUX,6692308.646783471
10577,2021-12-13,LUX,6703222.317151427
10578,2021-12-14,LUX,6713925.548285484
10579,2021-12-15,LUX,6724419.72922349
10580,2021-12-16,LUX,6734709.72159791
10581,2021-12-17,LUX,6744798.30348444
10582,2021-12-18,LUX,6754687.558439851
10583,2021-12-19,LUX,6764380.959058762
10584,2021-12-20,LUX,6773881.977935791
10585,2021-12-21,LUX,6783193.393146634
10586,2021-12-22,LUX,6792317.982766986
10587,2021-12-23,LUX,6801259.219391465
10588,2021-12-24,LUX,6810019.881095767
10589,2021-12-25,LUX,6818603.44047451
10590,2021-12-26,LUX,6827011.981084466
10591,2021-12-27,LUX,6835247.586482406
10592,2021-12-28,LUX,6843316.507338643
10593,2021-12-29,LUX,6851218.743653178
10594,2021-12-30,LUX,6858957.073501706
10595,2021-12-31,LUX,6866535.663997769
10596,2022-01-01,LUX,6873957.987735987
10597,2022-01-02,LUX,6881224.044716358
10598,2022-01-03,LUX,6888339.391090274
10599,2022-01-04,LUX,6895304.026857734
10600,2022-01-05,LUX,6902123.508170128
10601,2022-01-06,LUX,6908799.918584228
10602,2022-01-07,LUX,6915333.258100033
10603,2022-01-08,LUX,6921729.777387857
10604,2022-01-09,LUX,6927989.476447701
10605,2022-01-10,LUX,6934115.827874184
10606,2022-01-11,LUX,6940111.609742999
10607,2022-01-12,LUX,6945978.905610919
10608,2022-01-13,LUX,6951720.493553638
10609,2022-01-14,LUX,6957337.068090081
10610,2022-01-15,LUX,6962833.490852714
10611,2022-01-16,LUX,6968211.150879383
10612,2022-01-17,LUX,6973472.826245785
10613,2022-01-18,LUX,6978619.211470842
10614,2022-01-19,LUX,6983654.473668098
10615,2022-01-20,LUX,6988578.612837553
10616,2022-01-21,LUX,6993397.185130596
10617,2022-01-22,LUX,6998109.496028304
10618,2022-01-23,LUX,7002717.629087448
10619,2022-01-24,LUX,7007224.362383723
10620,2021-10-27,MAC,5820331.10925746
10621,2021-10-28,MAC,5851623.353886366
10622,2021-10-29,MAC,5879523.568091631
10623,2021-10-30,MAC,5905463.155375123
10624,2021-10-31,MAC,5930135.245622754
10625,2021-11-01,MAC,5953948.9104806185
10626,2021-11-02,MAC,5977140.980901718
10627,2021-11-03,MAC,5999849.666151881
10628,2021-11-04,MAC,6022154.83590734
10629,2021-11-05,MAC,6044101.633898139
10630,2021-11-06,MAC,6065717.146362305
10631,2021-11-07,MAC,6087015.958197236
10632,2021-11-08,MAC,6108011.265262485
10633,2021-11-09,MAC,6128709.318228364
10634,2021-11-10,MAC,6149117.062284112
10635,2021-11-11,MAC,6169237.970024347
10636,2021-11-12,MAC,6189076.903081536
10637,2021-11-13,MAC,6208637.334050298
10638,2021-11-14,MAC,6227921.346487403
10639,2021-11-15,MAC,6246928.940392852
10640,2021-11-16,MAC,6265621.222706914
10641,2021-11-17,MAC,6283989.16468358
10642,2021-11-18,MAC,6302070.964863658
10643,2021-11-19,MAC,6319866.623247147
10644,2021-11-20,MAC,6337377.528871894
10645,2021-11-21,MAC,6354605.070775747
10646,2021-11-22,MAC,6371552.027034402
10647,2021-11-23,MAC,6388219.092166781
10648,2021-11-24,MAC,6404608.349729657
10649,2021-11-25,MAC,6420722.577798724
10650,2021-11-26,MAC,6436563.859930754
10651,2021-11-27,MAC,6452134.974201441
10652,2021-11-28,MAC,6467438.6986864805
10653,2021-11-29,MAC,6482476.42242372
10654,2021-11-30,MAC,6497252.312526703
10655,2021-12-01,MAC,6511767.758033276
10656,2021-12-02,MAC,6526026.926056981
10657,2021-12-03,MAC,6540031.205635667
10658,2021-12-04,MAC,6553784.763882875
10659,2021-12-05,MAC,6567289.684355378
10660,2021-12-06,MAC,6580548.74512887
10661,2021-12-07,MAC,6593566.113316894
10662,2021-12-08,MAC,6606343.87247622
10663,2021-12-09,MAC,6618884.800682545
10664,2021-12-10,MAC,6631192.370530486
10665,2021-12-11,MAC,6643270.054614663
10666,2021-12-12,MAC,6655119.936491847
10667,2021-12-13,MAC,6666745.488756657
10668,2021-12-14,MAC,6678149.489484787
10669,2021-12-15,MAC,6689336.105789781
10670,2021-12-16,MAC,6700307.421228409
10671,2021-12-17,MAC,6711066.90839529
10672,2021-12-18,MAC,6721618.039885044
10673,2021-12-19,MAC,6731962.2047355175
10674,2021-12-20,MAC,6742104.264579177
10675,2021-12-21,MAC,6752046.997491717
10676,2021-12-22,MAC,6761793.181548834
10677,2021-12-23,MAC,6771344.900307298
10678,2021-12-24,MAC,6780708.404437423
10679,2021-12-25,MAC,6789882.999420285
10680,2021-12-26,MAC,6798872.852369428
10681,2021-12-27,MAC,6807681.435879469
10682,2021-12-28,MAC,6816312.222545028
10683,2021-12-29,MAC,6824767.990441799
10684,2021-12-30,MAC,6833050.128607631
10685,2021-12-31,MAC,6841162.804156065
10686,2022-01-01,MAC,6849109.489681721
10687,2022-01-02,MAC,6856891.5742224455
10688,2022-01-03,MAC,6864513.224891782
10689,2022-01-04,MAC,6871976.525246501
10690,2022-01-05,MAC,6879284.947881222
10691,2022-01-06,MAC,6886440.5763527155
10692,2022-01-07,MAC,6893445.494217753
10693,2022-01-08,MAC,6900303.868589878
10694,2022-01-09,MAC,6907017.783025861
10695,2022-01-10,MAC,6913590.015601397
10696,2022-01-11,MAC,6920023.34439218
10697,2022-01-12,MAC,6926319.15843606
10698,2022-01-13,MAC,6932481.624846578
10699,2022-01-14,MAC,6938512.132661581
10700,2022-01-15,MAC,6944414.154475689
10701,2022-01-16,MAC,6950188.384807825
10702,2022-01-17,MAC,6955838.296252608
10703,2022-01-18,MAC,6961368.055923581
10704,2022-01-19,MAC,6966776.96930182
10705,2022-01-20,MAC,6972068.508981943
10706,2022-01-21,MAC,6977246.842077494
10707,2022-01-22,MAC,6982311.274069548
10708,2022-01-23,MAC,6987265.277552724
10709,2022-01-24,MAC,6992111.630602717
10710,2021-10-27,MDG,5913741.820946336
10711,2021-10-28,MDG,5934510.714842439
10712,2021-10-29,MDG,5956138.034128308
10713,2021-10-30,MDG,5977940.372182965
10714,2021-10-31,MDG,5999753.822540402
10715,2021-11-01,MDG,6021471.429286361
10716,2021-11-02,MDG,6043029.296679854
10717,2021-11-03,MDG,6064388.531661153
10718,2021-11-04,MDG,6085524.8260679245
10719,2021-11-05,MDG,6106424.984040618
10720,2021-11-06,MDG,6127084.143946767
10721,2021-11-07,MDG,6147497.444153905
10722,2021-11-08,MDG,6167665.579180956
10723,2021-11-09,MDG,6187585.770952225
10724,2021-11-10,MDG,6207260.103024483
10725,2021-11-11,MDG,6226621.901581049
10726,2021-11-12,MDG,6245663.526913762
10727,2021-11-13,MDG,6264384.979022622
10728,2021-11-14,MDG,6282784.8688697815
10729,2021-11-15,MDG,6300863.890974164
10730,2021-11-16,MDG,6318626.212449312
10731,2021-11-17,MDG,6336160.731717467
10732,2021-11-18,MDG,6353411.887264729
10733,2021-11-19,MDG,6370381.068128943
10734,2021-11-20,MDG,6387069.6633479595
10735,2021-11-21,MDG,6403480.450997472
10736,2021-11-22,MDG,6419614.820115328
10737,2021-11-23,MDG,6435476.243296146
10738,2021-11-24,MDG,6451066.109577775
10739,2021-11-25,MDG,6466387.891554832
10740,2021-11-26,MDG,6481443.67278409
10741,2021-11-27,MDG,6496237.62037909
10742,2021-11-28,MDG,6510771.123377681
10743,2021-11-29,MDG,6525046.9598555565
10744,2021-11-30,MDG,6539068.602407336
10745,2021-12-01,MDG,6552839.523627639
10746,2021-12-02,MDG,6566361.112554312
10747,2021-12-03,MDG,6579638.230819821
10748,2021-12-04,MDG,6592672.267462015
10749,2021-12-05,MDG,6605466.000556588
10750,2021-12-06,MDG,6618023.597217083
10751,2021-12-07,MDG,6630347.835519195
10752,2021-12-08,MDG,6642440.799019694
10753,2021-12-09,MDG,6654305.960313201
10754,2021-12-10,MDG,6665946.791994333
10755,2021-12-11,MDG,6677366.76665771
10756,2021-12-12,MDG,6688567.967860103
10757,2021-12-13,MDG,6699553.86819613
10758,2021-12-14,MDG,6710328.634779334
10759,2021-12-15,MDG,6720893.656647563
10760,2021-12-16,MDG,6731251.711876512
10761,2021-12-17,MDG,6741407.662098646
10762,2021-12-18,MDG,6751364.285389662
10763,2021-12-19,MDG,6761123.66530633
10764,2021-12-20,MDG,6770689.968962193
10765,2021-12-21,MDG,6780065.2799140215
10766,2021-12-22,MDG,6789251.681718588
10767,2021-12-23,MDG,6798255.4250462055
10768,2021-12-24,MDG,6807076.509896874
10769,2021-12-25,MDG,6815719.797903061
10770,2021-12-26,MDG,6824186.6781026125
10771,2021-12-27,MDG,6832481.317609072
10772,2021-12-28,MDG,6840605.79997921
10773,2021-12-29,MDG,6848563.597807646
10774,2021-12-30,MDG,6856357.489170074
10775,2021-12-31,MDG,6863989.557623267
10776,2022-01-01,MDG,6871464.66479969
10777,2022-01-02,MDG,6878783.505218267
10778,2022-01-03,MDG,6885948.856954694
10779,2022-01-04,MDG,6892964.887122512
10780,2022-01-05,MDG,6899833.679278493
10781,2022-01-06,MDG,6906556.6224604845
10782,2022-01-07,MDG,6913139.272819877
10783,2022-01-08,MDG,6919581.630356669
10784,2022-01-09,MDG,6925887.167665482
10785,2022-01-10,MDG,6932058.662822008
10786,2022-01-11,MDG,6938098.19938302
10787,2022-01-12,MDG,6944008.555424213
10788,2022-01-13,MDG,6949791.814502358
10789,2022-01-14,MDG,6955451.449212074
10790,2022-01-15,MDG,6960988.154072285
10791,2022-01-16,MDG,6966406.096196532
10792,2022-01-17,MDG,6971705.970103741
10793,2022-01-18,MDG,6976891.942907453
10794,2022-01-19,MDG,6981963.320088744
10795,2022-01-20,MDG,6986924.963280082
10796,2022-01-21,MDG,6991779.65055716
10797,2022-01-22,MDG,6996527.38191998
10798,2022-01-23,MDG,7001169.546406388
10799,2022-01-24,MDG,7005711.700167775
10800,2021-10-27,MWI,5870051.719009399
10801,2021-10-28,MWI,5892679.145545483
10802,2021-10-29,MWI,5915651.053467751
10803,2021-10-30,MWI,5938625.04494679
10804,2021-10-31,MWI,5961478.190133095
10805,2021-11-01,MWI,5984136.175501823
10806,2021-11-02,MWI,6006554.551841855
10807,2021-11-03,MWI,6028706.232915163
10808,2021-11-04,MWI,6050575.939305425
10809,2021-11-05,MWI,6072156.031304479
10810,2021-11-06,MWI,6093436.785647392
10811,2021-11-07,MWI,6114413.340701699
10812,2021-11-08,MWI,6135086.390986323
10813,2021-11-09,MWI,6155453.1584255695
10814,2021-11-10,MWI,6175516.421095133
10815,2021-11-11,MWI,6195277.568032861
10816,2021-11-12,MWI,6214740.071833372
10817,2021-11-13,MWI,6233907.405091286
10818,2021-11-14,MWI,6252783.04040122
10819,2021-11-15,MWI,6271370.450357795
10820,2021-11-16,MWI,6289643.243241906
10821,2021-11-17,MWI,6307643.09018898
10822,2021-11-18,MWI,6325354.711782694
10823,2021-11-19,MWI,6342780.191579819
10824,2021-11-20,MWI,6359921.613137126
10825,2021-11-21,MWI,6376781.754530311
10826,2021-11-22,MWI,6393362.00479722
10827,2021-11-23,MWI,6409664.447494626
10828,2021-11-24,MWI,6425693.944254994
10829,2021-11-25,MWI,6441450.495078325
10830,2021-11-26,MWI,6456937.5725592375
10831,2021-11-27,MWI,6472157.260254502
10832,2021-11-28,MWI,6487113.725277662
10833,2021-11-29,MWI,6501806.967628717
10834,2021-11-30,MWI,6516242.543459058
10835,2021-12-01,MWI,6530421.841806531
10836,2021-12-02,MWI,6544346.946227908
10837,2021-12-03,MWI,6558023.412874579
10838,2021-12-04,MWI,6571451.241746545
10839,2021-12-05,MWI,6584635.294476271
10840,2021-12-06,MWI,6597576.960101604
10841,2021-12-07,MWI,6610281.1002550125
10842,2021-12-08,MWI,6622748.409455419
10843,2021-12-09,MWI,6634983.749335289
10844,2021-12-10,MWI,6646989.897970319
10845,2021-12-11,MWI,6658769.633436203
10846,2021-12-12,MWI,6670326.42832756
10847,2021-12-13,MWI,6681662.366201162
10848,2021-12-14,MWI,6692780.919651628
10849,2021-12-15,MWI,6703686.255792499
10850,2021-12-16,MWI,6714379.763661623
10851,2021-12-17,MWI,6724866.304891467
10852,2021-12-18,MWI,6735147.268519878
10853,2021-12-19,MWI,6745226.821660399
10854,2021-12-20,MWI,6755107.742388725
10855,2021-12-21,MWI,6764792.808780551
10856,2021-12-22,MWI,6774285.493430495
10857,2021-12-23,MWI,6783589.268933177
10858,2021-12-24,MWI,6792705.524326444
10859,2021-12-25,MWI,6801639.815761685
10860,2021-12-26,MWI,6810392.143238902
10861,2021-12-27,MWI,6818968.062909484
10862,2021-12-28,MWI,6827368.269292355
10863,2021-12-29,MWI,6835598.318538904
10864,2021-12-30,MWI,6843658.9051680565
10865,2021-12-31,MWI,6851554.196293354
10866,2022-01-01,MWI,6859285.580952644
10867,2022-01-02,MWI,6866857.920778394
10868,2022-01-03,MWI,6874272.60480845
10869,2022-01-04,MWI,6881533.105637431
10870,2022-01-05,MWI,6888641.506822109
10871,2022-01-06,MWI,6895600.586438179
10872,2022-01-07,MWI,6902413.122561336
10873,2022-01-08,MWI,6909083.282305121
10874,2022-01-09,MWI,6915611.065669537
10875,2022-01-10,MWI,6922001.334287047
10876,2022-01-11,MWI,6928255.477195501
10877,2022-01-12,MWI,6934376.272470593
10878,2022-01-13,MWI,6940366.498188019
10879,2022-01-14,MWI,6946228.237904549
10880,2022-01-15,MWI,6951964.269695878
10881,2022-01-16,MWI,6957576.677118778
10882,2022-01-17,MWI,6963068.238248944
10883,2022-01-18,MWI,6968440.342124224
10884,2022-01-19,MWI,6973696.461339235
10885,2022-01-20,MWI,6978838.67945075
10886,2022-01-21,MWI,6983868.385496616
10887,2022-01-22,MWI,6988789.052071452
10888,2022-01-23,MWI,6993602.068213105
10889,2022-01-24,MWI,6998309.517478347
10890,2021-10-27,MYS,5871942.894038796
10891,2021-10-28,MYS,5892541.630798578
10892,2021-10-29,MYS,5914419.671415925
10893,2021-10-30,MYS,5936817.906707168
10894,2021-10-31,MYS,5959388.382691503
10895,2021-11-01,MYS,5981924.827248573
10896,2021-11-02,MYS,6004308.477642417
10897,2021-11-03,MYS,6026471.271018505
10898,2021-11-04,MYS,6048372.230760336
10899,2021-11-05,MYS,6069990.521300197
10900,2021-11-06,MYS,6091314.335816383
10901,2021-11-07,MYS,6112336.034600735
10902,2021-11-08,MYS,6133054.228615403
10903,2021-11-09,MYS,6153466.139784694
10904,2021-11-10,MYS,6173572.46262753
10905,2021-11-11,MYS,6193373.891662836
10906,2021-11-12,MYS,6212871.815928459
10907,2021-11-13,MYS,6232067.624462247
10908,2021-11-14,MYS,6250962.706302047
10909,2021-11-15,MYS,6269559.839523554
10910,2021-11-16,MYS,6287860.413164616
10911,2021-11-17,MYS,6305891.513463259
10912,2021-11-18,MYS,6323633.693889618
10913,2021-11-19,MYS,6341089.038000464
10914,2021-11-20,MYS,6358258.240314722
10915,2021-11-21,MYS,6375145.467945933
10916,2021-11-22,MYS,6391753.498969793
10917,2021-11-23,MYS,6408083.7224241495
10918,2021-11-24,MYS,6424138.916384697
10919,2021-11-25,MYS,6439921.858927131
10920,2021-11-26,MYS,6455434.633608222
10921,2021-11-27,MYS,6470681.407541513
10922,2021-11-28,MYS,6485662.875245929
10923,2021-11-29,MYS,6500382.509316087
10924,2021-11-30,MYS,6514843.0878276825
10925,2021-12-01,MYS,6529046.694337487
10926,2021-12-02,MYS,6542997.4959590435
10927,2021-12-03,MYS,6556697.576249123
10928,2021-12-04,MYS,6570149.71328342
10929,2021-12-05,MYS,6583356.6851376295
10930,2021-12-06,MYS,6596322.658925295
10931,2021-12-07,MYS,6609049.718203187
10932,2021-12-08,MYS,6621540.641047001
10933,2021-12-09,MYS,6633798.205532432
10934,2021-12-10,MYS,6645826.578773022
10935,2021-12-11,MYS,6657628.538844466
10936,2021-12-12,MYS,6669206.169303536
10937,2021-12-13,MYS,6680563.637263775
10938,2021-12-14,MYS,6691703.720800877
10939,2021-12-15,MYS,6702629.89250946
10940,2021-12-16,MYS,6713344.235946298
10941,2021-12-17,MYS,6723850.223706007
10942,2021-12-18,MYS,6734151.328383207
10943,2021-12-19,MYS,6744250.328053594
10944,2021-12-20,MYS,6754150.000792861
10945,2021-12-21,MYS,6763855.208233476
10946,2021-12-22,MYS,6773366.6448943615
10947,2021-12-23,MYS,6782687.783370137
10948,2021-12-24,MYS,6791823.485293269
10949,2021-12-25,MYS,6800774.445182681
10950,2021-12-26,MYS,6809544.830151916
10951,2021-12-27,MYS,6818137.418276668
10952,2021-12-28,MYS,6826555.682151556
10953,2021-12-29,MYS,6834801.705333352
10954,2021-12-30,MYS,6842878.960416675
10955,2021-12-31,MYS,6850789.530958295
10956,2022-01-01,MYS,6858537.584071755
10957,2022-01-02,MYS,6866125.2033138275
10958,2022-01-03,MYS,6873554.472241282
10959,2022-01-04,MYS,6880830.252486587
10960,2022-01-05,MYS,6887953.238568664
10961,2022-01-06,MYS,6894926.903082132
10962,2022-01-07,MYS,6901754.718621612
10963,2022-01-08,MYS,6908437.379706025
10964,2022-01-09,MYS,6914979.747967839
10965,2022-01-10,MYS,6921383.2124449015
10966,2022-01-11,MYS,6927649.856693983
10967,2022-01-12,MYS,6933784.54234755
10968,2022-01-13,MYS,6939787.269405603
10969,2022-01-14,MYS,6945660.815943837
10970,2022-01-15,MYS,6951408.65455687
10971,2022-01-16,MYS,6957032.868801475
10972,2022-01-17,MYS,6962536.236753345
10973,2022-01-18,MYS,6967920.147450328
10974,2022-01-19,MYS,6973187.37896812
10975,2022-01-20,MYS,6978341.403901339
10976,2022-01-21,MYS,6983381.527731061
10977,2022-01-22,MYS,6988312.612089753
10978,2022-01-23,MYS,6993136.046015263
10979,2022-01-24,MYS,6997853.218545437
10980,2021-10-27,MDV,5956314.441934943
10981,2021-10-28,MDV,5964314.605417728
10982,2021-10-29,MDV,5979039.101120353
10983,2021-10-30,MDV,5997083.397278547
10984,2021-10-31,MDV,6016927.191968203
10985,2021-11-01,MDV,6037671.08318305
10986,2021-11-02,MDV,6058792.792692423
10987,2021-11-03,MDV,6079988.815726638
10988,2021-11-04,MDV,6101085.522554755
10989,2021-11-05,MDV,6121983.596970677
10990,2021-11-06,MDV,6142628.866498351
10991,2021-11-07,MDV,6162988.68874836
10992,2021-11-08,MDV,6183045.700747609
10993,2021-11-09,MDV,6202790.873750091
10994,2021-11-10,MDV,6222218.651604414
10995,2021-11-11,MDV,6241326.950753808
10996,2021-11-12,MDV,6260115.076679349
10997,2021-11-13,MDV,6278583.7238999605
10998,2021-11-14,MDV,6296736.365010262
10999,2021-11-15,MDV,6314570.916453481
11000,2021-11-16,MDV,6332089.461786389
11001,2021-11-17,MDV,6349426.043161273
11002,2021-11-18,MDV,6366471.621107101
11003,2021-11-19,MDV,6383231.751775265
11004,2021-11-20,MDV,6399709.907760382
11005,2021-11-21,MDV,6415909.561657071
11006,2021-11-22,MDV,6431833.491541028
11007,2021-11-23,MDV,6447485.864525795
11008,2021-11-24,MDV,6462868.764168143
11009,2021-11-25,MDV,6477985.663062692
11010,2021-11-26,MDV,6492839.339285135
11011,2021-11-27,MDV,6507431.876392245
11012,2021-11-28,MDV,6521767.441497564
11013,2021-11-29,MDV,6535848.118157864
11014,2021-11-30,MDV,6549675.9899299145
11015,2021-12-01,MDV,6563255.918446183
11016,2021-12-02,MDV,6576588.598225594
11017,2021-12-03,MDV,6589678.890900612
11018,2021-12-04,MDV,6602528.185509086
11019,2021-12-05,MDV,6615139.954645634
11020,2021-12-06,MDV,6627517.670904875
11021,2021-12-07,MDV,6639664.112362504
11022,2021-12-08,MDV,6651582.057094216
11023,2021-12-09,MDV,6663274.977694631
11024,2021-12-10,MDV,6674744.957720518
11025,2021-12-11,MDV,6685996.858804345
11026,2021-12-12,MDV,6697032.069983959
11027,2021-12-13,MDV,6707854.758372903
11028,2021-12-14,MDV,6718468.396565795
11029,2021-12-15,MDV,6728874.373600483
11030,2021-12-16,MDV,6739076.856590509
